date,RV,RQ
2017-10-31,8.669888112134787e-05,2.8696950657668216e-08
2017-11-01,0.0001589338145736208,3.66441182121363e-08
2017-11-02,0.000168693385633802,2.9503373934245153e-08
2017-11-03,0.0001893565901150113,6.520075699078076e-08
2017-11-06,6.829550507066857e-05,9.763010551754235e-09
2017-11-07,7.95955275369697e-05,8.951812498905112e-09
2017-11-08,2.5823242355523494e-05,7.122789395755068e-10
2017-11-09,9.83753891693623e-05,9.989006138252881e-09
2017-11-10,3.057326628557564e-05,2.537751744424399e-09
2017-11-13,3.32438600741963e-05,1.4940138626725862e-09
2017-11-14,9.61911189502059e-05,1.5299566027880608e-08
2017-11-15,7.811629560327177e-05,1.134053891786757e-08
