date,RV,RQ
2017-07-06,0.00010671652425849764,1.3981632015668583e-08
2017-07-07,5.389965927103819e-05,5.085102515859625e-09
2017-07-10,4.8672618840827165e-05,2.1192905480818726e-09
2017-07-11,9.072087954570439e-05,1.0824308441813693e-08
2017-07-12,6.0609145258091385e-05,5.550233164949569e-09
2017-07-13,4.908092574544484e-05,3.691010993641309e-09
2017-07-14,8.973222563318179e-05,1.0960544067663531e-08
2017-07-17,4.052428030169665e-05,2.59683127540809e-09
2017-07-18,0.00011753848440796747,4.9482861091929365e-08
2017-07-19,2.763634992107533e-05,7.938167515595112e-10
2017-07-20,5.473139779374816e-05,4.044291340763084e-09
2017-07-21,3.9927348026093884e-05,3.093494747316057e-09
2017-07-24,3.3300428671674956e-05,2.5884629792521617e-09
2017-07-25,6.0333792463018756e-05,6.335539657234122e-09
2017-07-26,5.070858261861404e-05,4.115510977264466e-09
2017-07-27,5.2550877192307496e-05,2.421304171589877e-09
2017-07-28,4.147033486808517e-05,2.8587953876650693e-09
2017-07-31,2.8699083926007946e-05,8.303238844790484e-10
2017-08-01,3.8481062398421235e-05,3.076909606932302e-09
2017-08-02,4.6412055313206064e-05,3.110671248256485e-09
2017-08-03,6.0769563745610585e-05,7.707630827368334e-09
2017-08-04,5.652688123114816e-05,3.905149467721257e-09
2017-08-07,2.280016509512717e-05,5.224163663776872e-10
2017-08-08,6.86261405046728e-05,5.439429408829544e-09
2017-08-09,0.00013603967806636403,8.131166565719469e-08
2017-08-10,7.556899554002229e-05,7.823201233089929e-09
2017-08-11,7.053576199094106e-05,8.404590483528036e-09
2017-08-14,3.164966806436651e-05,2.2896577448926567e-09
2017-08-15,4.18834212516182e-05,4.3470937310420635e-09
2017-08-16,4.40394662674911e-05,4.320107427363874e-09
2017-08-17,9.189440134840592e-05,8.838378775866079e-09
2017-08-18,6.809883980200594e-05,9.85685432853279e-09
2017-08-21,4.099236420479831e-05,1.5338748550553024e-09
2017-08-22,3.607731014621466e-05,1.621928487344472e-09
2017-08-23,4.278754594687604e-05,3.185668238484061e-09
2017-08-24,2.7619907244466725e-05,1.0903727452951882e-09
2017-08-25,4.376742093051916e-05,3.726995079384294e-09
2017-08-28,2.5399520583249985e-05,7.294504737513332e-10
2017-08-29,5.663900742824543e-05,6.579843283785132e-09
2017-08-30,2.827227334993165e-05,9.7220183999845e-10
2017-08-31,4.324819705896952e-05,1.8730627549438296e-09
2017-09-01,4.0001796987340624e-05,2.221623786219117e-09
2017-09-05,0.00011065911803733705,1.1934457294639103e-08
2017-09-06,4.64877904510912e-05,2.7892614828376153e-09
2017-09-07,9.005762618904638e-05,2.09493723145278e-08
2017-09-08,9.736778133030194e-05,3.553870267857851e-08
2017-09-11,6.412777565831868e-05,1.1527996484823039e-08
2017-09-12,6.151233614063191e-05,9.809811586513432e-09
2017-09-13,4.885693861223121e-05,2.962670442430969e-09
2017-09-14,3.236382414526285e-05,1.1474569122610589e-09
2017-09-15,5.0261442033103804e-05,8.514632335290591e-09
2017-09-18,3.4432346753207756e-05,1.6051161536171321e-09
2017-09-19,3.988558508244378e-05,2.603622131696319e-09
2017-09-20,0.00015639572723489598,1.5140816487134233e-07
