feature,edge_idx,z_std,ale_centred
RVD,43,-0.36931880852607735,-5.957720574780573e-05
RVD,44,-0.36273606958095184,-5.806409129564538e-05
RVD,45,-0.3558159058820254,-5.827053587610193e-05
RVD,46,-0.3457210613426799,-5.69226900381395e-05
RVD,47,-0.33557639303266557,-5.669610146865782e-05
RVD,48,-0.32850996761891815,-5.666557918027218e-05
RVD,49,-0.322528771369153,-5.643498841895218e-05
RVD,50,-0.3160179952127783,-5.597597130226776e-05
RVD,51,-0.3085179687453807,-5.5405910960506887e-05
RVD,52,-0.2976814489503547,-5.40274778204191e-05
RVD,53,-0.2886778370441515,-5.13982998450028e-05
RVD,54,-0.2803161697757001,-5.042741482989728e-05
RVD,55,-0.26760476094419766,-4.626639232044502e-05
RVD,56,-0.24799112811325508,-3.688857547342894e-05
RVD,57,-0.23490139567950238,-3.32201958495729e-05
RVD,58,-0.2246103258506696,-3.0165445979788608e-05
RVD,59,-0.21387715687400313,-2.9603104362394467e-05
RVD,60,-0.19900988554608984,-2.8799459750117866e-05
RVD,61,-0.18245551487930062,-2.7169646017572197e-05
RVD,62,-0.17209243659975657,-2.5616331939459054e-05
RVD,63,-0.1597182271246435,-2.4154033498185948e-05
RVD,64,-0.14665687604273117,-2.1522733565377687e-05
RVD,65,-0.1287688443476987,-1.9096460016572308e-05
RVD,66,-0.11859293329380113,-1.8997852635322658e-05
RVD,67,-0.10262967642090479,-1.9238070483162812e-05
RVD,68,-0.09355740796488411,-1.886162132872041e-05
RVD,69,-0.0753940722914777,-1.8580485357817666e-05
RVD,70,-0.05885532633650332,-1.845451554085291e-05
RVD,71,-0.04407846639032001,-1.8190787677181144e-05
RVD,72,-0.027702922133792534,-1.5250746538676097e-05
RVD,73,-0.010893667188219611,-1.1270474189844433e-05
RVD,74,0.009633093321437988,-1.2212827223728235e-05
RVD,75,0.046210364760379714,-1.0509954035216649e-05
RVD,76,0.07160511381171233,-5.756153003753537e-06
RVD,77,0.1047562109025207,-2.5319939023536004e-07
RVD,78,0.12692306085639074,3.08006177831375e-05
RVD,79,0.14848216226968816,5.22895371449977e-05
RVD,80,0.18710117294246933,4.644408966457076e-05
RVD,81,0.21513670726165382,4.626850904411736e-05
RVD,82,0.25721088264693565,4.5504291655079526e-05
RVD,83,0.289614423153757,4.6643960602546814e-05
RVD,84,0.3353240140174381,4.82741710419337e-05
RVD,85,0.3727767369622838,4.8604053123955685e-05
RVD,86,0.43591878119832295,5.5194381872817914e-05
RVD,87,0.4718444838319778,6.508991371487813e-05
RVD,88,0.5504548812669874,7.106646772723182e-05
RVD,89,0.6299181259041355,9.746753968884425e-05
RVD,90,0.7275554014420831,0.00012057997434121945
RVD,91,0.8620002875313948,0.0001296875358126728
RVD,92,0.9380187285876748,0.0001476896647963175
RVD,93,1.1128205866841672,0.0002336981848038292
RVD,94,1.3009489993952834,0.00028947912745188036
RVD,95,1.4966382719941242,0.000338966335688343
RVD,96,1.8763442574992035,0.00041362817027388796
RVD,97,2.280005766585307,0.00042258877908682674
RVD,98,3.8395173140805134,0.00044695465886420164
RVD,99,4.875359313774591,0.00045867886844235786
RVD,100,9.764365416735822,0.0005121598626744422
RVW,0,-0.7539050750569601,-6.89170674577706e-05
RVW,1,-0.7040962044607519,-6.841773336712489e-05
RVW,2,-0.6915075629163084,-6.87038518826428e-05
RVW,3,-0.6827394167008068,-6.546338553046485e-05
RVW,4,-0.6708074941956997,-6.432275288363701e-05
RVW,5,-0.6605164358924716,-6.0188303088594655e-05
RVW,6,-0.6534760964926003,-6.187524045193234e-05
RVW,7,-0.647522583782848,-6.0875558531870055e-05
RVW,8,-0.6412621242664763,-6.0726469173289386e-05
RVW,9,-0.6365552522892437,-6.04775453829262e-05
