feature,edge_idx,z_std,ale_centred
RVM,91,0.33518475939884124,-9.987520621192347e-07
RVM,92,0.3880220561331369,-8.571851884044575e-07
RVM,93,0.4470050548494597,-3.995478413725348e-07
RVM,94,0.5156657779069228,1.253794385905935e-05
RVM,95,0.6052362170165305,2.441916543928827e-05
RVM,96,0.7535220068443642,2.072796368969205e-05
RVM,97,0.8578562314523981,2.3749415244183892e-05
RVM,98,1.8686690160699588,0.00015301425537238788
RVM,99,7.053273373077226,0.00020990310839701657
RVM,100,8.591339642729281,0.0001697824252373508
M1W,0,-7.040915643403038,0.00035728025059122086
M1W,1,-2.8964252248938664,9.264134620933081e-05
M1W,2,-2.1766350992347725,6.166816078292942e-05
M1W,3,-1.951753944810289,5.2304233582057755e-05
M1W,4,-1.7124740432561767,3.149785344361386e-05
M1W,5,-1.5504454537659895,1.4866847689860895e-05
M1W,6,-1.3930821686031547,1.1632209552628098e-05
M1W,7,-1.3120719602085582,1.1087463792253311e-05
M1W,8,-1.2233743355160198,1.057951774142995e-05
M1W,9,-1.1429953757078624,8.860362787701484e-06
M1W,10,-1.1029536305022323,8.611517369235835e-06
M1W,11,-1.0095861278168083,4.683592463589862e-06
M1W,12,-0.9460458210050683,3.6288711688471165e-06
M1W,13,-0.9040495175058875,3.0219021179253612e-06
M1W,14,-0.8549079502131938,3.0129353693471262e-06
M1W,15,-0.7966380806719887,2.850921435900984e-06
M1W,16,-0.7572847989078859,2.1505834010406098e-06
M1W,17,-0.7268216279493508,1.6459154414998826e-06
M1W,18,-0.6975125652625511,1.4848250215704307e-06
M1W,19,-0.6562792753529796,1.2190556418359227e-06
M1W,20,-0.6201178842880471,2.72953535031587e-07
M1W,21,-0.585369428029681,-8.310690649006823e-08
M1W,22,-0.5638243382081545,2.5725228913270814e-07
M1W,23,-0.5239953106718279,-8.967150305428176e-07
M1W,24,-0.4937924328210921,-2.463535652910665e-06
M1W,25,-0.46807695644201597,-2.5368028025650707e-06
M1W,26,-0.4493405517555008,-3.3108535990094222e-06
M1W,27,-0.43122951910297913,-3.4119827649715462e-06
M1W,28,-0.398380440415692,-3.4433596118624244e-06
M1W,29,-0.3700765225706673,-3.6001315279532756e-06
M1W,30,-0.3556723906814481,-4.259334339711137e-06
M1W,31,-0.33955491739492777,-4.52567324737735e-06
M1W,32,-0.31317686557007735,-4.638953787085829e-06
M1W,33,-0.2880754123869368,-4.482655417894371e-06
M1W,34,-0.2705730318511001,-4.496526352471529e-06
M1W,35,-0.2570439443873396,-4.472393854752625e-06
M1W,36,-0.24330663167461986,-4.757691964032604e-06
M1W,37,-0.22178812996593847,-4.8219976764099786e-06
M1W,38,-0.19985001916651673,-4.874148094432206e-06
M1W,39,-0.17602622497743312,-4.571808806191815e-06
M1W,40,-0.16026604049497167,-4.320169632437477e-06
M1W,41,-0.13667641826945828,-4.2756216122962864e-06
M1W,42,-0.1186722221647606,-4.618923764475194e-06
M1W,43,-0.09878035870764469,-4.839088132522031e-06
M1W,44,-0.08082826409561635,-4.853154418833923e-06
M1W,45,-0.064637593767513,-5.196420239754679e-06
M1W,46,-0.05093088163037332,-5.190945798358329e-06
M1W,47,-0.03199341644430988,-5.047987738628621e-06
M1W,48,-0.011472041663394772,-5.087645198488685e-06
M1W,49,0.00421481293886408,-5.292044368512881e-06
M1W,50,0.02580275588087229,-5.483562954386424e-06
M1W,51,0.042653499176640894,-5.606608092634583e-06
M1W,52,0.05335023829308243,-5.561978428889026e-06
M1W,53,0.07277951394332749,-5.610146845498782e-06
M1W,54,0.09001156851521333,-5.577521600722999e-06
M1W,55,0.10325004211654973,-5.680782499089003e-06
M1W,56,0.12095182791350144,-5.829302280183687e-06
M1W,57,0.13958421460383394,-5.886052839810629e-06
M1W,58,0.15602606459443707,-5.854798551592651e-06
M1W,59,0.17555524174288745,-5.992275646393263e-06
M1W,60,0.18929154269239173,-6.040178617993514e-06
M1W,61,0.2098227368418029,-6.14172702778122e-06
M1W,62,0.22279196567252918,-6.232043929576506e-06
M1W,63,0.24051051240444085,-6.1411032388484946e-06
M1W,64,0.26504465882344386,-6.192157007891197e-06
M1W,65,0.2884012375115301,-6.171543376364322e-06
M1W,66,0.3133530207393513,-5.956232679229232e-06
M1W,67,0.33137066817362354,-6.189222863121273e-06
M1W,68,0.3539983725297515,-6.419366105770341e-06
M1W,69,0.37743464295350104,-6.391830905803594e-06
M1W,70,0.39674431750655864,-6.498303276107316e-06
M1W,71,0.42012498167596635,-6.344129735850134e-06
M1W,72,0.44254799550166574,-6.3651208488462135e-06
M1W,73,0.47545223258454816,-6.095739149237654e-06
M1W,74,0.49992842818843,-5.811279772293646e-06
M1W,75,0.5177069516533128,-5.525522798046159e-06
M1W,76,0.5431211674228551,-5.447974302801365e-06
M1W,77,0.5681270146773924,-5.369927663151667e-06
M1W,78,0.5902925460948396,-5.431832023912789e-06
M1W,79,0.6215842571589844,-5.428922690298003e-06
M1W,80,0.6623001736096925,-5.437549716723756e-06
M1W,81,0.6930835949775361,-5.096055496508817e-06
M1W,82,0.717122041508617,-4.948149543577615e-06
M1W,83,0.7703956632371527,-4.881353775395734e-06
M1W,84,0.807424586497558,-4.574921706752887e-06
M1W,85,0.8461946683028279,-4.453255858951992e-06
M1W,86,0.8782380439431486,-4.510701141846726e-06
