date,RV,RVD,RVW,RVM,RQ_lag,M1W,d_log_dvol,EA,VIX,d_US3M,HSI,ADS,EPU
2021-09-03,7.728225579542477e-05,9.427870497779834e-05,9.550358083524954e-05,9.117411115037625e-05,1.5028572002851617e-08,0.0436724855272849,-0.0979751094813323,0,16.41,0.0,5.686226766585603e-06,-0.6384556799156945,72.75
2021-09-07,0.0001052847041378,7.728225579542477e-05,0.00010406482670292367,9.111978173623952e-05,1.3350721454801202e-08,0.0380169892208899,-0.1729841316704217,0,16.41,0.0,5.25445167022533e-05,-0.6510130659144233,88.32
2021-09-08,0.0001301305280351,0.0001052847041378,0.00010202245465808368,9.088792531997589e-05,3.16532416974344e-08,0.0253967245476021,0.0863479094197821,0,18.14,0.0,5.235604539757351e-05,-0.6756207699344579,165.86
2021-09-09,8.482870072874182e-05,0.0001301305280351,9.824606972902367e-05,9.47942563267263e-05,2.2782031588059223e-08,0.0151815984551015,0.1057359911817172,0,17.96,0.0,1.5416468266849056e-06,-0.673705294162874,118.66
2021-09-10,6.695694374285458e-05,8.482870072874182e-05,9.836097873497315e-05,9.492088754135622e-05,8.039094304393178e-09,0.0016080867237464,-0.184303685749132,0,18.8,-0.010000000000000002,0.0005406118853953,-0.6684516822857955,56.89
2021-09-13,0.000102768860793,6.695694374285458e-05,9.28966264879844e-05,9.51213569229312e-05,8.546500278300331e-09,0.0017885480031054,-0.2006462908854835,0,20.95,0.010000000000000002,0.0003561371933884,-0.6598577045474443,72.22
2021-09-14,7.348769850537025e-05,0.000102768860793,9.799394748749945e-05,9.594083282387362e-05,1.3505105611547921e-08,-0.0065669320911476,-0.0866718866459557,0,19.37,0.009999999999999995,0.000227265351093,-0.6131470330998615,209.02
2021-09-15,0.0001206521054781,7.348769850537025e-05,9.16345463610135e-05,9.522606415341838e-05,8.757827355899704e-09,-0.0169964690757025,-0.2241966171703318,0,19.46,-0.019999999999999997,0.0001474700209853,-0.5894546158078453,135.76
2021-09-16,0.0001046883615711,0.0001206521054781,8.973886184961351e-05,9.95226532906208e-05,2.5967612890396263e-08,-0.0143410542396233,0.5725332107002572,0,18.18,0.0,0.0003445677771337,-0.5615453347764877,106.93
2021-09-17,7.989256457184553e-05,0.0001046883615711,9.371079401808514e-05,9.599206949241626e-05,1.7767059931891277e-08,0.0009750782269026,-0.1847291225531755,0,18.69,0.0,0.000216167042298,-0.5294073446540385,44.76
2021-09-20,0.0001859931099604,7.989256457184553e-05,9.629791818388334e-05,9.08509706879047e-05,5.688527724453149e-09,-0.0020195615761799,0.3458983478322679,0,20.81,0.0,0.0001040485909991,-0.4930270053256872,83.45
2021-09-21,0.0001532869206263,0.0001859931099604,0.00011294276801736332,9.43800682030138e-05,3.382041129583864e-08,-0.0293024693568852,0.2529399447141998,0,25.71,0.0,0.0011239256581607,-0.3589823142687682,159.31
2021-09-22,8.870161276495978e-05,0.0001532869206263,0.0001289026124415493,9.682895729007856e-05,3.5757683001585576e-08,-0.031122257501301,-0.4485601523164249,0,24.36,-0.010000000000000002,2.5665369881381667e-05,-0.3068881093671313,196.08
2021-09-23,5.8712309694306105e-05,8.870161276495978e-05,0.00012251251389892124,9.741156925186199e-05,1.3406322051578481e-08,-0.0275380565802674,-0.1595521982530243,0,20.87,0.0,0.0,-0.2511709845733276,98.64
2021-09-24,6.567854875811165e-05,5.8712309694306105e-05,0.00011331730352356244,9.564522588966748e-05,4.966410973476949e-09,-0.0210302336755736,0.0044391000435375,0,18.63,0.0,0.0001411087007268,-0.1918072922362063,79.1
2021-09-27,0.0001930392368871,6.567854875811165e-05,0.00011047450036081569,9.572437580161873e-05,4.720793434832645e-09,-0.0104629094930981,-0.1548453793693163,0,17.75,0.0,0.0001714156341496,-0.1287718370160475,86.86
2021-09-28,0.0001798692000933,0.0001930392368871,0.00011188372574615568,0.0001022977090603587,6.734576285525431e-08,0.0149346992104666,0.6343552512264949,0,18.76,0.010000000000000002,4.715954086242607e-07,0.0794585369561456,243.51
2021-09-29,0.0001566204396705,0.0001798692000933,0.00011720018163955568,0.00010676234392363914,7.487615910191603e-08,-0.0085221902209706,0.0938049197818955,0,23.25,0.0,0.0001433698045618,0.1510990547511885,126.3
2021-09-30,0.0001222770994735,0.0001566204396705,0.00013078394702066375,0.00011231436270606852,3.6056490225495185e-08,-0.0234009301646125,-0.6077944046914574,0,22.56,0.0,4.402795741274933e-05,0.2233749059942361,104.63
2021-10-01,0.0001248629105842,0.0001222770994735,0.0001434969049765025,0.00011262256884750033,1.4212392041976249e-08,-0.0386166801612706,0.0440188941600609,0,23.14,0.0,1.2735505950876712e-05,0.2963167662473011,142.53
2021-10-04,0.0003242830033858,0.0001248629105842,0.00015533377734172017,0.00011152486238858215,2.4361968184671665e-08,-0.0427382859154823,0.0590683564884564,0,21.15,0.0,0.0,0.3699555937422015,88.83
2021-10-05,0.0001167908683594,0.0003242830033858,0.00018158253064146017,0.00012243526455616422,1.0777995711974083e-07,-0.0652217223434021,0.4876963373588729,0,22.96,0.0,0.0004922926856409,0.5611051142089862,148.03
2021-10-06,0.0002294734298609,0.0001167908683594,0.00016896686429468017,0.00012345854470987338,2.2063218378832217e-08,-0.029061513396118,-0.3998372816422346,0,21.3,0.0,7.929725740718713e-06,0.6175198942638308,97.14
2021-10-07,7.03784874403098e-05,0.0002294734298609,0.00018353746233276016,0.00013037632534921315,1.683875009966257e-07,-0.0120622845399251,-0.2865714218222628,0,21.0,0.0,3.2803415297639435e-05,0.6706412100638612,145.53
2021-10-08,6.310902589248254e-05,7.03784874403098e-05,0.00017315773992612212,0.00012878967913569088,2.8899011495429994e-08,0.0048079934297451,-0.0639395179290751,0,19.54,0.010000000000000002,0.0009130481237935,0.7204916075381675,100.93
2021-10-11,9.33035435632271e-05,6.310902589248254e-05,0.00016080696298777865,0.00012574324722011736,4.649300411562492e-09,0.0022513624161542,-0.2582137005612743,0,18.77,0.0,3.0199234355926013e-05,0.767092244361586,96.69
2021-10-12,0.0001174316654593,9.33035435632271e-05,0.00011461107102326406,0.0001261284673489576,1.1993919039198662e-08,0.0166546230867838,0.14717874021294,0,20.0,0.0,0.0003774049919243,0.8884635602678241,85.57
2021-10-13,6.483685618816182e-05,0.0001174316654593,0.00011473923044324408,0.00012842277288152332,1.9801402129457742e-08,0.0081505386026714,-0.0909236826526473,0,19.85,0.009999999999999995,0.0002078585356878,0.924003704258464,90.52
2021-10-14,2.630069904193849e-05,6.483685618816182e-05,8.181191570869643e-05,0.00012669859085403065,4.943808034877525e-09,0.0066583429153626,0.0938321195711822,0,18.64,-0.009999999999999995,0.0,0.9572574948177284,111.12
2021-10-15,0.0001298036724375,2.630069904193849e-05,7.299635802902216e-05,0.00012455372724205652,1.0930861585822834e-09,-0.0007997286195911,-0.1166146684647202,0,16.86,0.0,0.0,0.9882390456322344,94.34
2021-10-18,0.0001408093161862,0.0001298036724375,8.633528733802565e-05,0.00012496970755839285,4.537754259568682e-08,0.035407740695593,1.1390417118560592,0,16.3,0.0,0.0002145961936523,1.0169615059968988,65.19
2021-10-19,8.163647407258486e-05,0.0001408093161862,9.583644186262025e-05,0.00012661156913180649,5.5654887711373664e-08,0.060037156566965,-0.4698533717194841,0,16.31,0.009999999999999995,9.644494270020504e-06,1.0888853483492291,159.77
2021-10-20,0.0001069078041477,8.163647407258486e-05,8.867740358527721e-05,0.00012669083774547645,1.0192709708897212e-08,0.0589135241592027,-0.3055383482831146,0,15.7,-0.009999999999999995,0.0002174359720537,1.1070712217497114,73.95
2021-10-21,5.689367186829217e-05,0.0001069078041477,9.709159317718486e-05,0.00012309605111762646,3.5208978129667934e-08,0.0387522742174404,-0.1349363878701908,0,15.49,0.0,0.0001805194495603,1.122242302387659,59.85
2021-10-22,0.000213349224517,5.689367186829217e-05,0.00010321018774245558,0.00011871453981044428,3.3013324016248683e-09,0.040155065099106,-0.1718825094011364,0,15.01,0.009999999999999995,2.0647090981709855e-05,1.1344050292245915,69.73
2021-10-25,0.0001558287569711,0.000213349224517,0.00011991929815835558,0.0001243803403446279,1.0836325002071613e-07,-0.0218490704140155,0.5585526551013231,0,15.43,0.0,1.760689115272729e-05,1.1435645644063004,101.73
2021-10-26,0.0002627754723311,0.0001558287569711,0.00012292318631533557,0.00012879472431175492,2.037396750493071e-07,-0.0365267247713312,-0.3463621538316204,0,15.24,0.0,3.809011706436508e-08,1.1535853652953127,102.62
2021-10-27,0.000172823046126,0.0002627754723311,0.0001591509859670386,0.00013775367538325443,3.116815885377547e-07,-0.0201173905671829,0.2084951129452719,0,15.98,0.0,1.291954752669312e-05,1.1518161764352477,99.45
2021-10-28,0.0001501437826693,0.000172823046126,0.00017233403436269862,0.0001368347576213862,5.3250538911301145e-08,-0.0063101329805519,0.0483238216098484,1,16.98,0.0,0.0002513167753189,1.147580019447874,63.73
2021-10-29,0.0003459689637727,0.0001501437826693,0.00019098405652290018,0.00013548360228393168,2.9506329927170865e-08,0.0027327981655602,0.6032812579943148,0,16.53,0.0,8.138531630721542e-06,1.140875096409072,90.49
2021-11-01,0.0001273766407144,0.0003459689637727,0.00021750800437404018,0.00014409035337948622,3.954834536139357e-07,0.011004963516731,0.2925099617275108,0,16.26,-0.009999999999999995,4.912408246462603e-05,1.1316985615926545,77.35
2021-11-02,0.0001333940135959,0.0001273766407144,0.00021181758112270017,0.00014432215070861803,2.0641502831670943e-08,-0.0012890558548601,-0.6065810829279208,0,16.41,0.0,7.784629885339585e-05,1.0891847618324673,136.17
2021-11-03,0.0001657569474463,0.0001333940135959,0.00018594128937566017,0.00014470992811824076,7.771476622397322e-08,-0.0186574807503907,-0.4575018639767201,0,16.03,0.0,4.730486121728219e-06,1.072062750121452,110.75
2021-11-04,0.0002502334576363,0.0001657569474463,0.00018452806963972014,0.00013750419830280895,4.165523622827099e-08,-0.0027503514294862,0.3520105038451859,0,15.1,0.0,8.93627552317187e-06,1.0545407249045815,188.57
2021-11-05,0.0001889469716371,0.0002502334576363,0.00020454600463312017,0.00014356977054266805,7.367178245452218e-08,0.0094201291858508,0.6115761512099844,0,15.44,-0.010000000000000002,6.36443610412097e-05,1.0366112494244613,156.8
2021-11-08,0.0002382651328081,0.0001889469716371,0.00017314160620600017,0.00014172765880522258,5.3942776772973723e-08,0.0418610609595804,-0.1717498362701803,0,16.48,0.010000000000000002,0.0002005147170466,1.0182667139922743,211.53
2021-11-09,0.0002176516863775,0.0002382651328081,0.0001953193046247402,0.00014935886995830398,9.398321957218305e-08,0.049872807473676,-0.5661227929205346,0,17.22,0.009999999999999995,1.849925309246952e-05,0.9610491589841352,363.38
2021-11-10,0.0003464675930738,0.0002176516863775,0.00021217083918106017,0.00015638353634398657,6.438242335456615e-08,0.0767173320162886,0.3590444817441707,0,17.78,-0.019999999999999997,3.9652923286639934e-06,0.9417352175006732,149.84
2021-11-11,0.0002044575271498,0.0003464675930738,0.0002483129683065602,0.0001678909931399217,2.1531218315201369e-07,0.0285788414132195,-0.0468671363048827,0,18.73,0.010000000000000002,5.399978741833452e-05,0.9223511186672072,39.0
2021-11-12,0.0002663331232753,0.0002044575271498,0.00023915778220926016,0.00017184671412585352,7.516037950258246e-08,-0.0013065765241817,-0.5523754921766084,0,17.66,0.0,0.000100503029494,0.9028886354187408,65.66
2021-11-15,0.0002689621317203,0.0002663331232753,0.0002546350125369002,0.00018100563535708707,2.953463121698649e-07,0.002669470247377,0.0140584900522249,0,16.29,0.0,1.0003231497734687e-05,0.8833395074220987,202.74
2021-11-16,0.0001244302639851,0.0002689621317203,0.00026077441231934015,0.0001920357004788308,2.345375326550573e-07,0.0164362331775507,0.1139638047367697,0,16.49,0.0,6.159806123976942e-06,0.8229292175423905,107.9
2021-11-17,0.0001003188424016,0.0001244302639851,0.0002421301278408602,0.0001917914546400853,2.7819750479235224e-08,-0.0103959802295472,-0.2900387162907947,0,16.37,0.0,0.0001596625702819,0.8006299039172843,112.32
2021-11-18,0.0001854760181278,0.0001003188424016,0.00019290037770642018,0.00018995097855896713,9.656136906145477e-09,0.0189722350167151,0.3099078719842367,0,17.11,0.0,6.151957858331807e-06,0.7770406832341399,114.88
2021-11-19,0.000240867350926,0.0001854760181278,0.00018910407590202018,0.00019467095783420415,4.6972120415299636e-08,0.0624095220652902,0.9485304591660332,0,17.59,0.0,0.0001680426624795,0.7521515436758779,141.8
2021-11-22,0.0003990572499864,0.000240867350926,0.0001840109214321602,0.00020076002814230874,1.183734263689742e-07,0.0418787246966205,-0.2064143785950563,0,17.91,0.0,0.0001147235617224,0.7259519217094392,120.37
2021-11-23,0.000424918442299,0.0003990572499864,0.00021002994508538016,0.0002163129180567682,2.0225489334902873e-07,0.007642203972983,-0.0340959313298689,0,19.17,0.0,1.5564098739309838e-05,0.6403759518092976,92.12
2021-11-24,0.0001520143086114,0.000424918442299,0.00027012758074816017,0.00022592970068322272,5.490020119976046e-07,0.0112341798259949,-0.3079338406236935,0,19.38,0.009999999999999995,0.0001460840368075,0.6108175876556878,98.64
2021-11-29,0.0001519183650022,0.0001520143086114,0.00028046667399012017,0.0002257563166668727,2.3656503713487322e-08,-0.0529681619098942,-0.5051038918129578,0,18.58,0.0,1.8907013259443464e-06,0.5808885529813378,131.12
2021-11-30,0.0002606147570095,0.0001519183650022,0.0002737551433650002,0.00022071735724283183,5.8477965866202654e-08,-0.032113738683674,0.1256216412567106,0,22.96,0.0,9.072662208432276e-05,0.4246560950098774,103.8
