feature,edge_idx,z_std,ale_centred
RVW,85,0.13075478407836147,-6.9790790203434426e-06
RVW,86,0.15547602793040527,-5.689392227427697e-06
RVW,87,0.18189022791234233,-4.141560029015773e-06
RVW,88,0.21574470864407486,-2.0316080363365017e-06
RVW,89,0.24946592934325196,-2.2771078787186522e-07
RVW,90,0.2946141545142096,2.587923828254907e-06
RVW,91,0.3447491248139131,5.63822626733313e-06
RVW,92,0.38490758341284254,8.532610846454963e-06
RVW,93,0.4558620118221635,1.2085105337032337e-05
RVW,94,0.532260249629696,1.735516783898206e-05
RVW,95,0.5825346877619495,1.971076639253156e-05
RVW,96,0.6883312360199448,2.6203381677046173e-05
RVW,97,0.8920382537732627,3.835278570565138e-05
RVW,98,1.5698071278594767,8.951025105576705e-05
RVW,99,2.843031579991107,0.00018761530540447425
RVW,100,13.399026509061192,0.0013504103061140675
RVM,0,-0.42870223282295183,1.6372640005167787e-06
RVM,1,-0.4226828470318986,1.6535298585106366e-06
RVM,2,-0.4109731175794872,1.6962883876724382e-06
RVM,3,-0.4087850191237255,1.705233935086368e-06
RVM,4,-0.40693227759793266,1.7100956390146953e-06
RVM,5,-0.4036785497041102,1.7157141335731856e-06
RVM,6,-0.40070145400463175,1.7246940295111406e-06
RVM,7,-0.3980386427263343,1.7357015834905658e-06
RVM,8,-0.3949974917971412,1.7428192890266407e-06
RVM,9,-0.3906257512880133,1.751797335777126e-06
RVM,10,-0.3882373954585778,1.7523430325981897e-06
RVM,11,-0.382663191972709,1.7599881233808494e-06
RVM,12,-0.37892388020070655,1.7621759128859642e-06
RVM,13,-0.3750769577597051,1.768323612124532e-06
RVM,14,-0.37088179964078516,1.7777628028868824e-06
RVM,15,-0.3668910802942638,1.7927915366998652e-06
RVM,16,-0.3631270996837489,1.7954213406300416e-06
RVM,17,-0.35898440316735947,1.8009378807436453e-06
RVM,18,-0.3546981013291916,1.7982637238477244e-06
RVM,19,-0.34961691327094574,1.8095337274447436e-06
RVM,20,-0.34542922450611885,1.8172569139794907e-06
RVM,21,-0.34069794095703004,1.8304832406800235e-06
RVM,22,-0.33747003153415844,1.8422576807696194e-06
RVM,23,-0.3355313239392745,1.8475045557041474e-06
RVM,24,-0.33218461446141023,1.8568667724837544e-06
RVM,25,-0.3294290679430953,1.8786846408845852e-06
RVM,26,-0.3253689117707589,1.8886949037254501e-06
